"ug","contrato_ano","objeto","situacao","estagio","processo","fornecedor",data_inicio_vigencia,data_fim_vigencia,valor,"download"
"PORTO DO RECIFE S.A.","011DL/2024","1.086 MATERIAL DE SINALIZAÇÃO URBANA OU RODOVIÁRIA",,"EM EXECUçãO",,"8733534000139 - MSCJ COMERCIO ATACADISTA DE MAQUINAS E EQUIPAMENTOS LTDA",2024/02/02 00:00:00.000,2024/02/09 00:00:00.000, 17625.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_011DL_1375884.pdf"
"PORTO DO RECIFE S.A.","013/2024","1.002 IMPRESSOS E MATERIAIS GRÁFICOS",,"EM EXECUçãO",,"10473437000104 - FOTO BELEZA ARTES COMERCIO LTDA",2024/03/08 00:00:00.000,2025/03/08 00:00:00.000, 11200.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_013_1381593.pdf"
"PORTO DO RECIFE S.A.","015/2024","1.209 SERVIÇO DE MANUTENÇÃO E SUPORTE TÉCNICO DE EQUIPAMENTOS DE INFORMÁTICA",,"EM EXECUçãO",,"5291944000189 - RADIUM TELECOMUNICAÇÕES LTDA.",2024/04/12 00:00:00.000,2024/06/16 00:00:00.000, 14500.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_015_1393426.pdf"
"PORTO DO RECIFE S.A.","016/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"1625195000128 - SCS ? COMERCIAL E SERVIÇOS QUÍMICOS LTDA",2024/03/25 00:00:00.000,2024/09/20 00:00:00.000, 242107.5,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_016_1393429.pdf"
"PORTO DO RECIFE S.A.","017/2024","3.099 OBRAS",,"EM EXECUçãO",,"34665221000109 - TG CONSULTORIA M. JAIRA F. DE OLIVEIRA ME",2024/04/05 00:00:00.000,2025/07/04 00:00:00.000, 85284.64,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_017_1393407.pdf"
"PORTO DO RECIFE S.A.","018/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"48651666000136 - DEMETRIO PRODUCOES LTDA",2024/04/05 00:00:00.000,2024/04/07 00:00:00.000, 8642.86,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_018_1393432.pdf"
"PORTO DO RECIFE S.A.","019/2024","1.085 EQUIPAMENTOS MARÍTIMOS",,"EM EXECUçãO","11/2024","11344273000170 - PHOENIX COMERCIO DE SOBRESSALENTES LTDA.",2024/05/10 00:00:00.000,2024/10/07 00:00:00.000, 439999.92,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_019_1406626.pdf"
"PORTO DO RECIFE S.A.","019DL/2024","2.040 SERVIÇOS GRÁFICOS E EDITORIAIS",,"EM EXECUçãO",,"10473437000104 - FOTO BELEZA ARTES COMERCIO LTDA",2024/03/08 00:00:00.000,2025/03/07 00:00:00.000, 11200.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_019DL_1373729.pdf"
"PORTO DO RECIFE S.A.","020/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"6179652000111 - FESTA CHEIA PRODUÇÕES E PROPAGANDAS LTDA",2024/03/18 00:00:00.000,2024/03/26 00:00:00.000, 8000.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_020_1382942.pdf"
"PORTO DO RECIFE S.A.","021/2024","2.059 SERVIÇOS TECNICOS ESPECIALIZADOS - CONTABILIDADE/AUDITORIA",,"EM EXECUçãO",,"11254307000135 - AUDIMEC AUDITORES INDEPENDENTES S/S - EPP",2024/02/27 00:00:00.000,2024/04/27 00:00:00.000, 15000.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_021_1361949.pdf"
"PORTO DO RECIFE S.A.","022/2024","2.010 MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS",,"EM EXECUçãO",,"37928026000104 - MUNDO DOS VIDROS LTDA",2024/04/08 00:00:00.000,2024/06/07 00:00:00.000, 21415.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_022_1393403.pdf"
"PORTO DO RECIFE S.A.","022DL/2024","2.059 SERVIÇOS TECNICOS ESPECIALIZADOS - CONTABILIDADE/AUDITORIA",,"EM EXECUçãO",,"11254307000135 - AUDIMEC AUDITORES INDEPENDENTES S/S - EPP",2024/02/29 00:00:00.000,2024/04/28 00:00:00.000, 15000.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_022DL_1367240.pdf"
"PORTO DO RECIFE S.A.","023/2024","1.205 EQUIPAMENTOS DE INFORMÁTICA",,"EM EXECUçãO",,"61092565002265 - NEO-TAGUS INDUSTRIAL LTDA",2024/04/05 00:00:00.000,2025/04/05 00:00:00.000, 9732.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_023_1393393.pdf"
"PORTO DO RECIFE S.A.","025/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"6179652000111 - FESTA CHEIA PRODUÇÕES E PROPAGANDAS LTDA",2024/04/08 00:00:00.000,2024/04/16 00:00:00.000, 10000.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_025_1393433.pdf"
"PORTO DO RECIFE S.A.","027/2024","3.128 URBANIZAÇÃO",,"EM EXECUçãO","14/2024","11028513000127 - FORTELIMP COMERCIO DE HIGIENE E LIMPEZA LTDA",2024/05/17 00:00:00.000,2024/06/07 00:00:00.000, 46741.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_027_1413977.pdf"
"PORTO DO RECIFE S.A.","028/2024","2.040 SERVIÇOS GRÁFICOS E EDITORIAIS",,"EM EXECUçãO","38/2024","43484847000100 - FELIPE AUGUSTO CANDIDO DE SANTANA 71024710416",2024/04/20 00:00:00.000,2024/04/30 00:00:00.000, 12500.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_028_1422872.pdf"
"PORTO DO RECIFE S.A.","028DL/2024","1.032 MATERIAL DE PROTEÇÃO E SEGURANÇA",,"EM EXECUçãO",,"7264693000179 - RENASCER MERCANTIL FERRAGISTA LTDA",2024/03/13 00:00:00.000,2024/03/18 00:00:00.000, 534.5,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_028DL_1377244.pdf"
"PORTO DO RECIFE S.A.","028DL01/2024","1.032 MATERIAL DE PROTEÇÃO E SEGURANÇA",,"EM EXECUçãO",,"47503786000123 - ATACAREJO DO EPI LTDA",2024/03/13 00:00:00.000,2024/03/18 00:00:00.000, 5858.4,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_028DL01_1377365.pdf"
"PORTO DO RECIFE S.A.","028DL02/2024","1.032 MATERIAL DE PROTEÇÃO E SEGURANÇA",,"EM EXECUçãO",,"2958242000118 - CONFECCOES FIALHO LTDA - EPP",2024/03/13 00:00:00.000,2024/03/18 00:00:00.000, 3959.34,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_028DL02_1377422.pdf"
"PORTO DO RECIFE S.A.","029/2024","1.002 IMPRESSOS E MATERIAIS GRÁFICOS",,"EM EXECUçãO","39/2024","11832075000155 - PRO-VISUAL GRAFICA E EDITORA LTDA.",2024/04/22 00:00:00.000,2024/05/02 00:00:00.000, 15750.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_029_1422427.pdf"
"PORTO DO RECIFE S.A.","030/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"11012986000136 - SINDICATO DO AÇÚCAR E DO ÁLCOOL NO ESTADO DE PERNAMBUCO - SINDAÇÚCAR",2024/04/29 00:00:00.000,2024/10/24 00:00:00.000, 221280.66,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_030_1407182.pdf"
"PORTO DO RECIFE S.A.","031/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"29645342000140 - TTLOG OPERAÇÕES LOGÍSTICAS LTDA.",2024/04/18 00:00:00.000,2024/10/14 00:00:00.000, 400740.84,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_031_1407185.pdf"
"PORTO DO RECIFE S.A.","032/2024","3.132 CONTRATO DE GESTÃO EM SAÚDE",,"EM EXECUçãO","16/2024","63554067000198 - HAPVIDA ASSISTêNCIA MéDICA LTDA",2024/06/01 00:00:00.000,2025/06/01 00:00:00.000, 1825899.12,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_032_1413987.pdf"
"PORTO DO RECIFE S.A.","034/2024","2.007 MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS",,"EM EXECUçãO",,"30555042000150 - RC COMÉRCIO E MANUTENÇÃO DE EQUIPAMENTOS INDUSTRIAIS LTDA.",2024/04/23 00:00:00.000,2024/06/01 00:00:00.000, 5500.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_034_1406670.pdf"
"PORTO DO RECIFE S.A.","034B/2024","1.050 APARELHOS E EQUIPAMENTOS DOMÉSTICOS",,"EM EXECUçãO","17/2024","14745779000189 - GEANE DO AMARAL GONCALVES ARAGAO",2024/06/26 00:00:00.000,2024/08/09 00:00:00.000, 25391.78,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_034B_1422010.pdf"
"PORTO DO RECIFE S.A.","036/2024","3.129 CONCESSãO OU PERMISSãO DE USO DE BENS PúBLICOS",,"EM EXECUçãO",,"8745465000183 - AGEMAR TRANSPORTES E EMPREENDIMENTOS LTDA.",2024/05/16 00:00:00.000,2024/11/11 00:00:00.000, 433251.12,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_036_1407190.pdf"
"PORTO DO RECIFE S.A.","038/2024","2.071 CONSULTORIA",,"EM EXECUçãO",,"22314954000101 - BEZERRA ESTRUTURAL ENGENHARIA",2024/05/15 00:00:00.000,2024/07/18 00:00:00.000, 25300.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_038_1406827.pdf"
"PORTO DO RECIFE S.A.","040/2024","2.014 SERVIÇOS DE LIMPEZA E CONSERVAÇÃO",,"EM EXECUçãO",,"44430989000149 - VNM SUCATADAS LTDA",2024/05/15 00:00:00.000,2024/08/07 00:00:00.000, 39500.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_040_1406840.pdf"
"PORTO DO RECIFE S.A.","DL023/2024","1.207 SERVIÇO DE DESENVOLVIMENTO, MANUTENÇÃO E/OU SUPORTE TÉCNICO DE SOFTWARE",,"EM EXECUçãO",,"5291944000189 - RADIUM TELECOMUNICAÇÕES LTDA.",2024/04/02 00:00:00.000,2024/06/01 00:00:00.000, 14500.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL023_1390119.pdf"
"PORTO DO RECIFE S.A.","DL031/2024","3.128 URBANIZAÇÃO",,"EM EXECUçãO",,"34665221000109 - TG CONSULTORIA M. JAIRA F. DE OLIVEIRA ME",2024/04/03 00:00:00.000,2024/07/02 00:00:00.000, 85284.64,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL031_1389986.pdf"
"PORTO DO RECIFE S.A.","DL032/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"37928026000104 - MUNDO DOS VIDROS LTDA",2024/04/10 00:00:00.000,2024/06/10 00:00:00.000, 21415.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL032_1392990.pdf"
"PORTO DO RECIFE S.A.","DL033/2024","1.063 MÁQUINAS E EQUIPAMENTOS DE ESCRITÓRIO",,"EM EXECUçãO",,"61092565002265 - NEO-TAGUS INDUSTRIAL LTDA",2024/04/05 00:00:00.000,2025/04/05 00:00:00.000, 9732.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL033_1393039.pdf"
"PORTO DO RECIFE S.A.","DL063/2024","2.015 SERVIÇOS DE COMUNICAÇÃO",,"EM EXECUçãO",,"40495477000100 - DJ COMUNICAçãO E PUBLICIDADE LTDA",2024/04/01 00:00:00.000,2024/06/01 00:00:00.000, 16800.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL063_1410762.pdf"
"PORTO DO RECIFE S.A.","DL064/2024","2.015 SERVIÇOS DE COMUNICAÇÃO",,"EM EXECUçãO",,"45702074000108 - IMPACTO PUBLICIDADE E PROPAGANDA LTDA",2024/04/24 00:00:00.000,2024/06/23 00:00:00.000, 18000.0,"http://web.transparencia.pe.gov.br/contratos/809/LICON_Contrato_809_2024_DL064_1410776.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","006/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"9480880000115 - BRASLUSO TURISMO LTDA - EPP",2024/02/08 00:00:00.000,2025/02/07 00:00:00.000, 107096.8,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_006_1359208.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","01/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"59456277000176 - ORACLE DO BRASIL SISTEMAS LTDA",2024/01/16 00:00:00.000,2025/01/15 00:00:00.000, 8496.77,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_01_1363908.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","011/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"7432517000107 - SIMPRESS COMÉRCIO, LOCAÇÃO E SERVIÇOS LTDA",2024/05/16 00:00:00.000,2027/05/15 00:00:00.000, 180700.92,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_011_1406586.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","012/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"1425676000351 - ATHENAS AUTOMAÇÃO LTDA",2024/05/02 00:00:00.000,2024/11/01 00:00:00.000, 126000.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_012_1405752.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","014/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"27595780000116 - CS BRASIL FROTAS S.A",2024/04/18 00:00:00.000,2026/10/17 00:00:00.000, 241440.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_014_1400792.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","015/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"126621000116 - TRANS SERVI-TRANSPORTES E SERVICOS LTDA",2024/05/10 00:00:00.000,2025/05/09 00:00:00.000, 10000.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_015_1406551.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","016/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"5465222000101 - RM TERCEIRIZAÇÃO E GESTÃO DE RECURSOS HUMANOS EIRELI",2024/05/23 00:00:00.000,2025/05/22 00:00:00.000, 359830.8,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_016_1410686.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","02/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"33629473000101 - INSTITUTO DE ACESSO A EDUCACAO, CAPACITACAO PROFISSIONAL E DESENVOLVIMENTO HUMANO",2024/02/01 00:00:00.000,2025/01/31 00:00:00.000, 67200.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_02_1355355.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","03/2024","2.099 SERVIÇO",,"EM EXECUçãO","24/2023","940612000164 - INFOJURIS INFORMAçõES JURIDICAS LTDA - ME",2024/01/09 00:00:00.000,2025/01/08 00:00:00.000, 45480.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_03_1355723.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","04/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"21179250000100 - SHALON SERVIÇOS DE CONSERVAÇÃO EIRELI",2024/03/08 00:00:00.000,2025/03/07 00:00:00.000, 69117.84,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_04_1373703.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","05/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"5465222000101 - RM TERCEIRIZAÇÃO E GESTÃO DE RECURSOS HUMANOS LTDA",2024/03/08 00:00:00.000,2025/03/07 00:00:00.000, 605775.48,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_05_1375563.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","07/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"10998292000157 - CENTRO DE INTEGRAÇÃO EMPRESA ESCOLA DE PERNAMBUCO",2024/04/01 00:00:00.000,2025/03/31 00:00:00.000, 107364.18,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_07_1377264.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","08/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"10286009000164 - EFICAZ SERVIÇOS E TERCEIRIZAÇÕES LTDA",2024/03/14 00:00:00.000,2025/03/13 00:00:00.000, 1120.0,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_08_1376162.pdf"
"PROCURADORIA GERAL DO ESTADO DE PERNAMBUCO","13/2024","2.099 SERVIÇO",,"EM EXECUçãO",,"1590728000930 - MICROTÉCNICA INFORMÁTICA LTDA",2024/04/24 00:00:00.000,2024/07/23 00:00:00.000, 100748.7,"http://web.transparencia.pe.gov.br/contratos/987/LICON_Contrato_987_2024_13_1398337.pdf"
"PROJETO DE APOIO À MODERNIZAçãO E À TRANSPARêNCIA DA GESTãO FISCAL DO ESTADO DE PERNAMBUCO","001/2024","2.099 SERVIÇO",,"EM EXECUçãO","22/2023","15026942000116 - ELEVADORES VERSÁTIL LTDA",2024/03/21 00:00:00.000,2025/03/20 00:00:00.000, 392000.0,"http://web.transparencia.pe.gov.br/contratos/1413/LICON_Contrato_1413_2024_001_1397626.pdf"
"PROJETO DE APOIO À MODERNIZAçãO E À TRANSPARêNCIA DA GESTãO FISCAL DO ESTADO DE PERNAMBUCO","002/2024","2.099 SERVIÇO",,"EM EXECUçãO","21/2023","12003231000138 - 4SECURITY TECNOLOGIA DA INFORMAÇÃO LTDA - ME",2024/06/04 00:00:00.000,2025/06/03 00:00:00.000, 64000.0,"http://web.transparencia.pe.gov.br/contratos/1413/LICON_Contrato_1413_2024_002_1416752.pdf"
"PROJETO DE APOIO À MODERNIZAçãO E À TRANSPARêNCIA DA GESTãO FISCAL DO ESTADO DE PERNAMBUCO","004/2024","2.049 SERVIÇOS DE APERFEIÇOAMENTO, CAPACITAÇÃO E TREINAMENTO DE PESSOAL",,"EM EXECUçãO","2/2024","3507661000104 - INSTITUTO DE APOIO A FUNDAÇÃO UNIVERSIDADE DE PERNAMBUCO - IAUPE",2024/04/12 00:00:00.000,2025/10/11 00:00:00.000, 225000.0,"http://web.transparencia.pe.gov.br/contratos/1413/LICON_Contrato_1413_2024_004_1397113.pdf"
"PROJETO DE APOIO À MODERNIZAçãO E À TRANSPARêNCIA DA GESTãO FISCAL DO ESTADO DE PERNAMBUCO","03/2024","2.071 CONSULTORIA",,"EM EXECUçãO","25/2023","11896697000147 - A S NETO ENGENHARIA EIRELI - ME",2024/03/22 00:00:00.000,2024/11/21 00:00:00.000, 85792.87,"http://web.transparencia.pe.gov.br/contratos/1413/LICON_Contrato_1413_2024_03_1392553.pdf"
"PROJETO DE APOIO À MODERNIZAçãO E À TRANSPARêNCIA DA GESTãO FISCAL DO ESTADO DE PERNAMBUCO","07/2024","2.075 SERVIÇOS PRESTADOS POR PROFISSIONAIS COM HABILITAÇÃO ESPECÍFICA",,"EM EXECUçãO",,"9480880000115 - BRASLUSO TURISMO LTDA - EPP",2024/03/20 00:00:00.000,2025/03/19 00:00:00.000, 272280.0,"http://web.transparencia.pe.gov.br/contratos/1413/LICON_Contrato_1413_2024_07_1392664.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","013/2024","1.013 MATERIAL MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAL",,"EM EXECUçãO","13/2023","71957310000147 - GREINER BIO-ONE BRASIL PRODUTOS MEDICOS HOSPITALARES LTDA",2024/02/20 00:00:00.000,2024/06/19 00:00:00.000, 12600.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_013_1414177.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","015/2024","1.013 MATERIAL MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAL",,"EM EXECUçãO","138/2023","4237235000152 - ENDOCENTER COMERCIAL LTDA",2024/02/20 00:00:00.000,2024/08/19 00:00:00.000, 12768.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_015_1414198.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","016/2024","1.013 MATERIAL MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAL",,"EM EXECUçãO","138/2023","41102195000168 - PR COMERCIAL MÉDICA LTDA",2024/02/20 00:00:00.000,2024/08/19 00:00:00.000, 7507.2,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_016_1414209.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","017/2024","1.013 MATERIAL MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAL",,"EM EXECUçãO","34/2023","4237235000152 - ENDOCENTER COMERCIAL LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 22500.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_017_1414224.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","018/2024","1.013 MATERIAL MÉDICO-HOSPITALAR, ODONTOLÓGICO E LABORATORIAL",,"EM EXECUçãO","34/2023","6167295000171 - MSB MEDICAL SYSTEM DO BRASIL INDUSTRIA E COMERCIO DE PRME/EPP",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 3200.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_018_1414232.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","019/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","62/2023","44734671002286 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 62939.1,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_019_1414248.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","020/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","62/2023","8778201000126 - DROGAFONTE LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 5505.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_020_1414262.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","023/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","61/2023","11563145000117 - COMERCIAL MOSTAERT LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 56660.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_023_1414280.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","024/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","59/2023","49324221002077 - FRESENIUS KABI BRASIL LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 25000.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_024_1414289.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","025/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","15/2023","8674752000140 - CIRÚRGICA MONTEBELLO LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 23695.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_025_1414300.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","026/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","15/2023","40782468000108 - MSHS COMERCIO DE MATERIAL MEDICOHOSPITALAR LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 34782.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_026_1414313.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","027/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","15/2023","4237235000152 - ENDOCENTER COMERCIAL LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 24450.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_027_1414324.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","028/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","15/2023","60665981000975 - UNIAO QUIMICA FARMACEUTICA NACIONAL S A",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 26250.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_028_1414348.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","029/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","140/2023","8778201000126 - DROGAFONTE LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 12800.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_029_1414360.pdf"
"PRONTO-SOCORRO CARDIOLóGICO UNIVERSITáRIO DE PERNAMBUCO PROF. LUIZ TAVARES","030/2024","1.008 MEDICAMENTOS",,"EM EXECUçãO","140/2023","64171697000146 - ACCORD FARMACEUTICA LTDA",2024/02/22 00:00:00.000,2024/08/21 00:00:00.000, 27000.0,"http://web.transparencia.pe.gov.br/contratos/846/LICON_Contrato_846_2024_030_1414371.pdf"
